,female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,yrsed,incomehi,log_earnings
1262,1,0,0,65.94999695,1,0,1,1,5.699999809,7.179999828,0.300000012,1.165130019,16,0,10.82600772
1263,1,1,0,40.77999878,0,0,1,1,5.699999809,7.179999828,0.300000012,1.165130019,12,0,9.183523811
1264,1,1,0,64.69000244,0,0,1,1,5.699999809,7.179999828,0.300000012,1.165130019,17,0,10.72379234
1265,0,1,0,47.45000076,0,0,0,1,5.699999809,7.179999828,0.300000012,1.165130019,13,0,10.20155017
1266,0,0,1,39.90000153,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,14,0,9.939672205
1267,1,0,0,50.84000015,0,1,1,1,4.599999905,7.329999924,0.5,0.655889988,16,0,10.53526698
1268,1,0,0,62.86000061,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,15,1,10.37560025
1269,1,0,0,56.84999847,0,0,0,1,4.599999905,7.329999924,0.5,0.655889988,16,0,12.46448825
1270,1,0,0,44.93999863,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,13,0,9.779632354
1271,0,0,0,34.29000092,0,0,0,1,4.599999905,7.329999924,0.5,0.655889988,12,0,9.646622253
1272,0,1,0,37.13999939,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,12,1,10.58213491
1273,0,1,0,36.24000168,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,12,0,9.660142981
1274,1,0,0,48.95000076,0,0,1,1,4.599999905,7.329999924,0.5,0.655889988,16,0,10.89889152
1275,0,0,0,63.97000122,1,1,1,1,4.599999905,7.329999924,0.5,0.655889988,17,1,11.91487233
1276,0,0,0,59.45000076,0,0,0,1,4.599999905,7.329999924,0.5,0.655889988,12,0,9.444339912
1277,1,1,0,39.02000046,1,0,1,1,4.599999905,7.329999924,0.5,0.655889988,14,1,9.946921687
1278,1,1,0,53.13999939,0,0,0,0,5.300000191,7.539999962,1.5,0.818710029,15,0,11.16964222
1279,0,1,0,36.75999832,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,12,0,9.609751057
1280,1,0,0,38.00999832,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,12,0,10.20845876
1281,0,0,0,47.31000137,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,16,1,10.89982107
1282,1,1,0,50.02000046,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,13,0,9.045277602
1283,1,1,0,39.04000092,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,12,0,9.727269531
1284,1,1,0,46.61000061,0,0,1,0,5.300000191,7.539999962,1.5,0.818710029,15,0,11.52593884
1285,1,0,0,60.22000122,1,1,1,0,5.300000191,7.539999962,1.5,0.818710029,17,0,11.38090779
1286,0,0,1,53.13999939,0,0,1,0,9.300000191,7.400000095,6,0.883369982,12,0,10.17410417
1287,1,0,0,52.5,0,0,1,0,9.300000191,7.400000095,6,0.883369982,12,0,9.278518884
1288,0,0,0,53.99000168,1,1,1,0,5.199999809,8.260000229,0.300000012,0.615469992,12,1,9.597431579
1289,0,0,0,53.72000122,1,1,1,0,5.199999809,8.260000229,0.300000012,0.615469992,15,1,10.68404276
1290,0,0,0,61.15000153,0,1,1,0,5.199999809,8.260000229,0.300000012,0.615469992,14,0,10.9143689
1291,0,0,1,36.43000031,0,0,0,0,5.199999809,8.260000229,0.300000012,0.615469992,12,0,9.200819656
1292,1,0,0,55.52000046,0,0,0,0,5.199999809,8.260000229,0.300000012,0.615469992,12,0,10.42956209
1293,0,0,0,52.06000137,0,0,1,0,5.5,7.400000095,0.100000001,0.883369982,16,0,11.24335495
1294,1,0,0,43.59000015,1,0,1,0,5.5,7.400000095,0.100000001,0.883369982,13,1,10.36047232
1295,0,0,0,55.09999847,0,0,0,0,5.5,7.400000095,0.100000001,0.883369982,13,0,9.403486174
1296,0,0,0,49.68000031,0,0,1,0,5.5,7.400000095,0.100000001,0.883369982,13,0,10.21166286
1297,0,0,0,48.27999878,1,1,1,0,5.5,7.400000095,0.100000001,0.883369982,18,0,11.39001026
1298,1,0,0,59.00999832,0,0,1,1,5.5,7.400000095,0.300000012,0.883369982,16,1,10.61642549
1299,0,0,0,58.08000183,0,0,1,1,5.5,7.400000095,0.300000012,0.883369982,16,0,10.40458276
1300,1,0,1,56.72000122,1,0,1,1,5.5,7.400000095,0.300000012,0.883369982,16,1,10.23474434
1301,1,0,0,44.27999878,1,0,1,1,5.5,7.400000095,0.300000012,0.883369982,12,0,9.172370896
1302,1,0,0,38.65000153,0,0,0,1,5.5,7.400000095,0.300000012,0.883369982,12,0,10.43807292
1303,1,0,0,55.99000168,0,0,0,1,5.5,7.400000095,0.300000012,0.883369982,16,0,11.29171365
1304,0,0,0,48.65999985,0,0,1,1,5.5,7.400000095,0.300000012,0.883369982,16,0,12.02036705
1305,0,1,0,55.27999878,0,0,0,1,5.5,7.400000095,0.300000012,0.883369982,18,0,10.70317324
1306,1,0,0,42.38000107,0,0,0,0,6.400000095,8.260000229,0.100000001,0.615469992,12,0,9.319997928
1307,0,1,0,38.59999847,0,0,0,0,6.400000095,8.260000229,0.100000001,0.615469992,12,0,10.2892783
1308,0,0,0,61.24000168,0,0,1,0,6.400000095,8.260000229,0.100000001,0.615469992,16,0,10.87504838
1309,0,0,0,43.72000122,1,1,0,0,6.400000095,8.260000229,0.100000001,0.615469992,12,1,9.579856354
1310,1,0,0,49.11999893,0,0,1,0,6.400000095,8.260000229,0.100000001,0.615469992,16,1,11.89935424
1311,1,0,0,52.65000153,1,1,0,0,3.700000048,7.400000095,0.5,0.883369982,16,1,11.35032666
1312,1,0,0,42.11999893,0,0,1,0,3.700000048,7.400000095,0.5,0.883369982,16,1,10.98902373
1313,1,0,0,45.68000031,1,0,1,0,3.700000048,7.400000095,0.5,0.883369982,16,1,11.3182368
1314,0,0,0,55.15999985,0,0,1,0,3.700000048,7.400000095,0.5,0.883369982,12,0,8.791542075
1315,1,0,0,52.61999893,0,0,1,0,3.700000048,7.400000095,0.5,0.883369982,13,0,10.53733923
1316,1,0,0,57.70000076,0,0,0,0,3.700000048,7.400000095,0.5,0.883369982,13,0,10.82295062
1317,0,0,0,35.79000092,0,0,1,0,3.700000048,7.400000095,0.5,0.883369982,12,0,9.233056868
1318,1,1,0,39.40999985,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,12,0,10.7583951
1319,0,0,0,49.13999939,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,12,0,9.491124975
1320,1,0,0,64.62999725,1,1,1,0,12.10000038,9.069999695,3.5,0.669749975,16,0,10.14921337
1321,0,0,1,43.56000137,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,12,0,10.58632476
1322,0,0,0,37.72000122,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,12,0,9.398602302
1323,1,0,0,48.56000137,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,13,0,9.749272971
1324,0,0,0,36.93000031,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,12,0,9.80724208
1325,1,0,0,49.58000183,0,0,1,0,12.10000038,9.069999695,3.5,0.669749975,14,0,10.34728797
1326,1,0,0,56.08000183,1,0,1,1,5.699999809,8.260000229,0.800000012,0.615469992,12,0,10.24982068
1327,1,0,0,58.24000168,0,0,1,1,5.699999809,8.260000229,0.800000012,0.615469992,16,1,11.26934719
1328,0,0,0,51.29000092,0,0,1,1,5.699999809,8.260000229,0.800000012,0.615469992,12,0,10.00593178
1329,0,0,0,55.04000092,0,0,1,1,5.699999809,8.260000229,0.800000012,0.615469992,12,1,9.841309438
1330,1,0,0,54.86999893,0,0,1,1,5.699999809,8.260000229,0.800000012,0.615469992,16,0,12.02516906
1331,1,0,0,61.09000015,0,0,1,0,9,7.489999771,1.5,0.804849982,15,0,9.809897031
1332,1,0,0,58.22999954,0,0,1,0,9,7.489999771,1.5,0.804849982,12,0,10.03026951
1333,0,0,0,34.15000153,0,0,1,0,9,7.489999771,1.5,0.804849982,12,1,9.631677514
1334,1,0,0,51.5,0,0,1,0,10.19999981,7.489999771,3.200000048,0.804849982,12,0,9.697783542
1335,1,0,0,38.83000183,0,0,1,0,10.19999981,7.489999771,3.200000048,0.804849982,12,1,9.63593568
1336,0,0,0,46.93000031,0,0,1,0,10.19999981,7.489999771,3.200000048,0.804849982,12,0,9.660195589
1337,0,0,0,59.20000076,0,0,1,0,10.19999981,7.489999771,3.200000048,0.804849982,13,0,10.83245643
1338,0,1,0,38.20000076,0,1,1,0,8.899999619,7.489999771,2.5,0.804849982,12,0,9.413734318
1339,0,0,0,46.91999817,1,1,1,0,8.899999619,7.489999771,2.5,0.804849982,13,1,10.2190378
1340,0,0,0,54.22999954,0,0,1,0,8.899999619,7.489999771,2.5,0.804849982,15,1,9.62468256
1341,1,0,1,38.34999847,0,0,0,0,8.899999619,7.489999771,2.5,0.804849982,12,0,10.30971315
1342,1,0,0,63.56999969,0,0,1,0,8.899999619,7.489999771,2.5,0.804849982,16,0,11.11114725
1343,0,1,0,36.63999939,0,0,0,0,8.899999619,7.489999771,2.5,0.804849982,12,0,10.45166232
1344,1,1,0,37.81999969,0,0,1,0,8.899999619,7.489999771,2.5,0.804849982,12,0,10.0906354
1345,1,0,0,59.36999893,0,0,1,0,13.39999962,8.260000229,3.5,0.615469992,12,0,9.661135091
1346,1,0,0,59.59000015,0,0,0,0,13.39999962,8.260000229,3.5,0.615469992,12,0,10.08706727
1347,0,0,0,54.04000092,0,0,1,0,13.39999962,8.260000229,3.5,0.615469992,15,0,10.57082262
1348,1,0,0,39.47000122,0,0,1,0,13.39999962,8.260000229,3.5,0.615469992,12,1,10.06087555
1349,0,0,0,57.63999939,1,0,1,0,13.39999962,8.260000229,3.5,0.615469992,16,0,11.61367792
1350,1,0,0,63.75,0,0,1,0,13.39999962,8.260000229,3.5,0.615469992,16,0,12.2744008
1351,1,0,0,59.27000046,0,0,1,0,10.80000019,8.260000229,4,0.615469992,17,0,11.61716729
1352,1,1,0,39.84999847,0,0,1,0,10.80000019,8.260000229,4,0.615469992,12,0,10.02998442
1353,0,0,0,52.00999832,0,0,1,0,10.80000019,8.260000229,4,0.615469992,15,1,9.989979817
1354,1,0,0,51.18999863,0,0,1,0,10.80000019,8.260000229,4,0.615469992,12,1,10.71892175
1355,0,0,0,52.81999969,0,0,1,0,10.80000019,8.260000229,4,0.615469992,17,0,10.26130193
1356,1,1,0,46.25,0,0,1,0,10.80000019,8.260000229,4,0.615469992,14,0,10.78670855
1357,0,0,0,66.47000122,1,1,1,0,10.80000019,8.260000229,4,0.615469992,13,0,9.945079839
1358,1,0,0,55.16999817,0,0,1,0,10.80000019,8.260000229,4,0.615469992,13,0,10.31054693
1359,0,0,0,34.33000183,1,0,1,0,8.5,8.260000229,2.599999905,0.615469992,13,0,10.27809955
1360,0,0,0,44.79999924,0,0,1,0,8.5,8.260000229,2.599999905,0.615469992,12,0,9.253527162
1361,1,0,0,40.22000122,0,0,1,0,8.5,8.260000229,2.599999905,0.615469992,12,0,9.920429968
1362,1,0,0,49.83000183,0,1,1,0,8.5,8.260000229,2.599999905,0.615469992,16,1,11.00153007
1363,0,0,0,52.45000076,0,1,1,0,8.5,8.260000229,2.599999905,0.615469992,12,1,9.351317445
1364,1,0,0,61.81000137,0,0,1,0,8.5,8.260000229,2.599999905,0.615469992,16,0,10.65193621
1365,1,0,0,48.33000183,1,1,0,0,8.5,8.260000229,2.599999905,0.615469992,16,0,10.66368574
1366,1,0,0,59.41999817,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,12,0,9.800918379
1367,1,0,0,46.11000061,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,13,0,10.20979918
1368,0,0,0,34.41999817,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,12,0,9.672797623
1369,1,0,0,67,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,13,0,10.38685727
1370,0,0,0,50.34999847,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,14,0,10.35527023
1371,0,0,0,58.91999817,0,0,0,0,14.89999962,8.260000229,2.599999905,0.615469992,12,0,10.50991612
1372,1,0,0,62.95000076,0,1,1,0,14.89999962,8.260000229,2.599999905,0.615469992,16,0,11.90136188
1373,1,0,0,40.49000168,0,0,1,0,14.89999962,8.260000229,2.599999905,0.615469992,12,0,9.967473031
1374,0,1,0,41.20000076,0,0,1,0,6.099999905,7.489999771,1,0.804849982,12,0,10.04657235
1375,1,1,0,44.33000183,0,0,0,0,6.099999905,7.489999771,1,0.804849982,12,0,9.324063742
1376,1,0,0,44.90000153,0,0,1,0,6.099999905,7.489999771,1,0.804849982,13,1,10.47615074
1377,1,1,0,46.72000122,0,0,1,0,6.099999905,7.489999771,1,0.804849982,14,0,10.47182892
1378,0,1,0,36.56000137,1,0,0,0,6.099999905,7.489999771,1,0.804849982,12,0,10.39238036
1379,0,0,0,45.59000015,0,0,1,0,6.099999905,7.489999771,1,0.804849982,12,0,9.673065868
1380,1,1,0,35.33000183,0,0,1,0,6.099999905,7.489999771,1,0.804849982,12,0,10.19077083
1381,1,1,0,41.72000122,0,0,1,0,6.099999905,7.489999771,1,0.804849982,12,0,9.843890451
1382,1,0,0,56.97000122,0,0,1,0,6.099999905,7.489999771,1,0.804849982,12,0,9.350198545
1383,1,0,1,44.09999847,1,0,0,0,13.39999962,8.260000229,3.200000048,0.615469992,13,0,11.66464043
1384,0,0,0,33.59999847,0,0,1,0,13.39999962,8.260000229,3.200000048,0.615469992,12,0,10.33538874
1385,0,0,0,37.27999878,0,0,1,0,13.39999962,8.260000229,3.200000048,0.615469992,12,0,10.10879481
1386,1,1,0,41.06999969,0,0,1,0,13.39999962,8.260000229,3.200000048,0.615469992,13,0,9.437723899
1387,1,0,0,49.00999832,0,0,1,0,13.39999962,8.260000229,3.200000048,0.615469992,12,0,10.20645452
1388,1,0,0,42.84000015,0,0,0,0,13.39999962,8.260000229,3.200000048,0.615469992,12,0,9.357354799
1389,1,0,0,39.66999817,0,0,1,0,13.39999962,8.260000229,3.200000048,0.615469992,12,1,9.56146629
1390,1,0,0,47.74000168,1,0,1,0,9.5,7.400000095,3,0.883369982,17,1,10.55253972
1391,1,0,0,53.16999817,0,0,1,0,9.5,7.400000095,3,0.883369982,14,0,10.2443578
1392,1,0,0,47.90999985,0,1,1,0,9.5,7.400000095,3,0.883369982,14,1,10.71906851
1393,0,0,0,60.88999939,1,0,1,0,9.5,7.400000095,3,0.883369982,16,0,11.22255416
1394,0,0,0,62.13999939,0,0,1,0,11.5,7.489999771,5,0.804849982,16,0,10.90349447
1395,1,0,0,57.97999954,0,0,1,0,11.5,7.489999771,5,0.804849982,12,0,10.48839138
1396,1,0,0,47.63000107,0,0,1,0,11.5,7.489999771,5,0.804849982,12,0,9.545038641
1397,1,0,0,53.91999817,0,0,1,0,11.5,7.489999771,5,0.804849982,12,0,9.247244364
1398,1,1,0,47.31999969,0,0,1,0,11.5,7.489999771,5,0.804849982,14,0,10.487224
1399,1,0,0,54.24000168,0,0,1,0,9.600000381,9.069999695,5,0.669749975,16,0,10.6969167
1400,1,0,0,48.97000122,0,0,1,0,9.600000381,9.069999695,5,0.669749975,12,0,9.850049827
1401,1,0,0,52.13000107,0,1,1,0,9.600000381,9.069999695,5,0.669749975,13,0,10.49360646
1402,0,0,0,49.43999863,0,0,1,0,9.600000381,9.069999695,5,0.669749975,12,0,10.22362196
1403,1,0,0,66.01999664,0,0,1,0,9.600000381,9.069999695,5,0.669749975,12,0,10.83777901
1404,0,0,0,49.68999863,0,0,1,0,9.600000381,9.069999695,5,0.669749975,15,1,11.57351917
1405,0,0,0,51.70999908,0,0,1,0,9.399999619,9.069999695,5,0.669749975,12,0,9.668327797
1406,0,0,0,37.31000137,1,1,0,0,9.399999619,9.069999695,5,0.669749975,12,0,9.390780078
1407,0,0,0,47.77999878,0,0,1,0,9.399999619,9.069999695,5,0.669749975,16,0,10.41683053
1408,1,0,0,55.99000168,0,0,1,0,9.399999619,9.069999695,5,0.669749975,12,0,9.904196508
1409,1,0,0,33.79000092,0,0,0,0,9.399999619,9.069999695,5,0.669749975,12,0,10.06996387
1410,0,0,0,59.45000076,0,0,0,0,9.399999619,9.069999695,5,0.669749975,14,0,12.72700395
1411,1,0,0,60.45999908,0,0,1,0,9.399999619,9.069999695,5,0.669749975,12,0,10.6822038
1412,0,0,0,45.43999863,0,0,1,0,9.399999619,9.069999695,5,0.669749975,12,0,9.411722322
1413,1,0,0,58.18999863,0,0,1,0,9.399999619,9.069999695,5,0.669749975,13,0,10.7369619
1414,0,0,0,58.45999908,0,0,1,0,9.399999619,9.069999695,5,0.669749975,12,0,9.472678733
1415,1,0,0,53.09000015,0,0,0,0,9.399999619,9.069999695,5,0.669749975,12,0,10.39328345
1416,0,1,0,47.88999939,0,0,0,0,7.800000191,9.069999695,1.200000048,0.669749975,17,0,11.21773834
1417,0,0,0,57.93999863,0,0,1,0,7.800000191,9.069999695,1.200000048,0.669749975,12,0,9.558343232
1418,1,0,0,52.41999817,1,1,1,0,7.800000191,9.069999695,1.200000048,0.669749975,17,0,10.9748731
1419,0,0,0,63.43000031,1,0,1,0,7.800000191,9.069999695,1.200000048,0.669749975,18,1,13.76085576
1420,0,1,0,48.25,0,0,1,0,7.800000191,9.069999695,1.200000048,0.669749975,13,0,10.18652516
1421,0,0,0,45.22000122,0,0,0,0,7.800000191,9.069999695,1.200000048,0.669749975,12,0,9.463854366
1422,1,1,0,38.43000031,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,12,0,9.806709546
1423,0,1,0,53.04000092,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,15,0,10.97619157
1424,1,1,0,37.90999985,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,14,0,10.72333545
1425,0,1,0,50.70999908,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,14,0,10.17084873
1426,0,1,0,56.13999939,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,12,0,10.01623682
1427,0,1,0,43.59999847,0,0,0,1,5.900000095,8.260000229,0.400000006,0.615469992,12,1,10.93235858
1428,0,1,0,53.16999817,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,17,0,11.51047175
1429,1,1,0,40.75999832,1,0,0,1,5.900000095,8.260000229,0.400000006,0.615469992,12,0,10.12206921
1430,1,1,0,33.97999954,0,0,1,1,5.900000095,8.260000229,0.400000006,0.615469992,14,0,10.62620537
1431,0,1,0,40.38000107,0,1,1,1,5.900000095,8.260000229,0.400000006,0.615469992,13,0,10.34050927
1432,0,1,0,37.75,0,0,0,1,5.900000095,8.260000229,0.400000006,0.615469992,12,0,10.12429794
1433,0,1,0,45.40000153,0,0,0,1,5.699999809,8.260000229,0.5,0.615469992,12,1,9.56895423
1434,1,1,0,51.72999954,0,1,1,1,5.699999809,8.260000229,0.5,0.615469992,13,0,9.838556372
1435,1,1,0,52.83000183,0,0,1,1,5.699999809,8.260000229,0.5,0.615469992,16,1,11.21561167
1436,1,0,0,42.5,1,1,1,1,5.699999809,8.260000229,0.5,0.615469992,15,0,10.45831703
1437,0,1,0,34.27999878,0,0,1,1,5.699999809,8.260000229,0.5,0.615469992,12,0,9.294513702
1438,0,0,0,51.81000137,1,0,1,1,5.699999809,8.260000229,0.5,0.615469992,15,0,10.78023535
1439,0,1,0,32.18999863,0,0,0,0,8.199999809,8.260000229,3.5,0.615469992,12,0,9.569079907
1440,1,0,0,55.04000092,0,0,1,1,7.5,7.489999771,1,0.804849982,16,1,11.70759245
1441,1,1,0,35.25999832,0,0,0,1,7.5,7.489999771,1,0.804849982,14,0,10.03877517
1442,1,0,0,44.04999924,0,0,1,1,7.5,7.489999771,1,0.804849982,12,0,9.600141901
1443,1,0,1,56.97999954,0,0,1,1,7.5,7.489999771,1,0.804849982,12,0,9.825363363
1444,1,0,0,51.93000031,0,0,1,1,7.5,7.489999771,1,0.804849982,12,0,9.830719418
1445,1,1,0,41.43999863,0,0,0,1,7.5,7.489999771,1,0.804849982,12,0,10.24089065
1446,0,0,0,49.31000137,1,0,1,1,7.5,7.489999771,1,0.804849982,14,1,10.4188434
1447,1,0,0,59.86000061,1,0,1,1,7.5,7.489999771,1,0.804849982,13,1,11.67481933
1448,0,0,0,39.02000046,1,0,0,1,5.900000095,8.260000229,1.200000048,0.615469992,15,1,10.52487076
1449,0,0,0,41.65999985,0,0,0,1,5.900000095,8.260000229,1.200000048,0.615469992,12,1,9.2925948
1450,1,1,0,38.36000061,0,0,1,1,5.900000095,8.260000229,1.200000048,0.615469992,12,0,10.55997552
1451,0,1,0,36.88999939,0,0,1,1,5.900000095,8.260000229,1.200000048,0.615469992,16,0,10.40234617
1452,0,0,0,61.84000015,1,0,1,1,5.900000095,8.260000229,1.200000048,0.615469992,16,0,10.93854648
1453,1,0,0,45.99000168,0,0,1,1,5.900000095,8.260000229,1.200000048,0.615469992,12,0,9.751345318
1454,1,0,0,44.84999847,0,0,1,0,5.800000191,7.400000095,7,0.883369982,12,1,9.710884726
1455,1,0,0,46.09000015,0,0,1,0,5.800000191,7.400000095,7,0.883369982,12,1,10.1692115
1456,0,1,0,42.16999817,0,0,1,0,5.800000191,7.400000095,7,0.883369982,12,1,9.976988579
1457,1,0,0,39.88999939,0,0,1,0,9,7.489999771,1.200000048,0.804849982,12,0,9.599562174
1458,0,0,1,37.22999954,0,0,1,0,9,7.489999771,1.200000048,0.804849982,12,0,10.58697147
1459,1,1,0,34.70999908,0,0,1,0,9,7.489999771,1.200000048,0.804849982,12,0,9.442178777
1460,1,0,0,38.58000183,1,1,1,0,9,7.489999771,1.200000048,0.804849982,12,1,9.335904582
1461,0,0,0,40.93999863,0,0,1,0,9,7.489999771,1.200000048,0.804849982,12,1,9.734840802
1462,1,0,0,52.50999832,0,0,1,0,9,7.489999771,1.200000048,0.804849982,16,0,11.3888709
1463,1,1,0,41.43999863,0,0,1,0,9,7.489999771,1.200000048,0.804849982,12,0,9.351590455
1464,1,0,0,38.52999878,0,0,0,0,9,7.489999771,1.200000048,0.804849982,14,0,11.66521614
1465,0,1,0,49.83000183,0,0,1,0,6.900000095,8.260000229,3.299999952,0.615469992,13,0,10.5643675
1466,0,0,0,38.24000168,0,0,0,0,6.900000095,8.260000229,3.299999952,0.615469992,12,0,9.385256219
1467,1,0,0,46.70000076,0,0,1,0,6.900000095,8.260000229,3.299999952,0.615469992,16,0,10.66587664
1468,1,0,1,53.97999954,0,0,1,0,6.900000095,8.260000229,3.299999952,0.615469992,12,0,9.764982087
1469,0,0,0,40.47999954,0,0,0,0,6.900000095,8.260000229,3.299999952,0.615469992,12,0,10.01640351
1470,0,0,0,37.56999969,0,0,1,0,6.900000095,8.260000229,3.299999952,0.615469992,12,1,10.07423701
1471,1,1,0,34.70000076,0,0,1,0,6.900000095,8.260000229,3.299999952,0.615469992,15,0,11.52454742
1472,1,1,0,44.08000183,0,0,1,0,8,7.400000095,0,0.883369982,12,0,9.843410552
1473,0,1,0,36.59000015,0,0,0,0,8,7.400000095,0,0.883369982,14,0,10.66998166
1474,1,1,0,40.49000168,0,0,0,0,8,7.400000095,0,0.883369982,13,0,9.543350729
1475,0,1,0,39.15000153,0,0,0,0,8,7.400000095,0,0.883369982,13,0,9.419741627
1476,0,0,0,45.29999924,0,0,1,0,8,7.400000095,0,0.883369982,12,0,9.426608073
1477,1,0,0,52.99000168,1,0,1,0,8,7.400000095,0,0.883369982,16,0,11.30026914
1478,1,1,0,35.22999954,0,0,1,0,9.699999809,7.489999771,7,0.804849982,12,0,9.770984157
1479,0,0,0,55.16999817,0,0,1,0,9.699999809,7.489999771,7,0.804849982,12,0,9.65349609
1480,1,1,0,39.95000076,0,0,0,0,9.699999809,7.489999771,7,0.804849982,12,0,10.31538616
1481,1,1,0,44.61999893,0,0,1,0,9.699999809,7.489999771,7,0.804849982,16,0,11.21813341
1482,1,1,0,41.99000168,0,0,1,0,9.699999809,7.489999771,7,0.804849982,16,0,11.92513064
1483,1,1,0,32.72000122,0,0,0,0,9.699999809,7.489999771,7,0.804849982,16,0,10.89358081
1484,1,0,0,55.02000046,0,0,1,0,9.699999809,7.489999771,7,0.804849982,13,0,10.87596804
1485,1,1,0,36.54000092,0,0,0,0,5.900000095,7.400000095,0.5,0.883369982,13,0,9.289284726
1486,1,1,0,37.41999817,0,1,1,0,5.900000095,7.400000095,0.5,0.883369982,15,0,10.06800114
1487,0,1,0,54.40000153,0,0,1,1,7.5,7.489999771,0.600000024,0.804849982,15,0,9.943276492
1488,0,1,0,45.93000031,0,0,0,1,7.5,7.489999771,0.600000024,0.804849982,12,0,10.01900509
1489,1,1,0,45.02000046,0,0,1,1,7.5,7.489999771,0.600000024,0.804849982,12,1,9.335447863
1490,1,1,0,44.59000015,0,0,1,0,6,7.400000095,7,0.883369982,12,0,9.638503138
1491,1,1,0,44.68000031,0,0,1,0,6,7.400000095,7,0.883369982,12,0,8.945705769
1492,0,1,0,40.43000031,0,0,1,0,6,7.400000095,7,0.883369982,12,0,9.916693986
1493,1,1,0,39.83000183,0,0,1,0,6,7.400000095,7,0.883369982,12,0,10.19725237
1494,1,1,0,47.31000137,0,0,1,0,6,7.400000095,7,0.883369982,16,0,10.53239275
1495,1,1,0,44.38999939,0,0,1,0,6,7.400000095,7,0.883369982,16,0,12.06247645
1496,1,1,0,39.86999893,0,0,1,0,6,7.400000095,7,0.883369982,14,0,9.831818295
1497,1,1,0,40.68000031,0,0,1,0,6,7.400000095,7,0.883369982,13,0,10.11009059
1498,0,0,0,57.95999908,0,0,1,0,12.5,9.069999695,9,0.669749975,13,0,11.08037461
1499,0,0,0,34.86000061,0,0,0,0,12.5,9.069999695,9,0.669749975,12,0,9.454200169
1500,1,0,0,53.50999832,0,0,0,0,12.5,9.069999695,9,0.669749975,16,0,10.79887716
1501,0,0,0,36.52999878,1,1,1,0,12.5,9.069999695,9,0.669749975,12,1,9.941279278
1502,1,0,0,44.95000076,0,0,1,0,10.30000019,7.489999771,2.5,0.804849982,16,1,11.63102032
1503,1,0,0,47.52000046,0,0,1,0,10.30000019,7.489999771,2.5,0.804849982,17,0,11.73875425
1504,0,0,0,63.70999908,0,0,1,0,10.30000019,7.489999771,2.5,0.804849982,17,0,11.02928034
1505,0,0,0,33.40000153,0,0,1,0,10.30000019,7.489999771,2.5,0.804849982,14,0,10.62670792
1506,1,0,0,51.65999985,0,0,0,0,10.30000019,7.489999771,2.5,0.804849982,13,0,9.979693237
1507,0,0,0,43.56000137,1,0,0,0,8.399999619,8.260000229,4.5,0.615469992,12,0,9.926513624
1508,1,0,0,60.24000168,0,0,0,0,8.399999619,8.260000229,4.5,0.615469992,14,0,11.44964187
1509,0,1,0,46.13999939,0,0,1,0,8.399999619,8.260000229,4.5,0.615469992,16,0,10.41080206
1510,1,1,0,36.29000092,0,0,0,0,8.399999619,8.260000229,4.5,0.615469992,12,0,9.329678332
1511,0,0,0,48.61999893,0,0,1,0,8.399999619,8.260000229,4.5,0.615469992,13,0,10.3637728
1512,1,0,0,64.79000092,1,1,1,0,8.399999619,8.260000229,4.5,0.615469992,17,0,10.7466258
1513,1,0,0,54.91999817,0,0,0,0,8.399999619,8.260000229,4.5,0.615469992,13,0,10.0374352
1514,0,0,0,40.29999924,0,0,1,0,10.19999981,8.260000229,4.5,0.615469992,12,0,9.899667065
1515,0,0,0,43.88999939,0,0,1,0,10.19999981,8.260000229,4.5,0.615469992,12,0,10.27592165
1516,0,0,0,57.91999817,0,0,1,0,10.19999981,8.260000229,4.5,0.615469992,12,0,10.13995393
1517,0,0,0,34.16999817,0,0,1,0,10.19999981,8.260000229,4.5,0.615469992,12,0,10.30406638
